iter	MAE
7654	15.81333725
7655	15.81313505
7656	15.812775
7657	15.81241784
7658	15.81179929
7659	15.81139573
7660	15.81097502
7661	15.81082567
7662	15.81054248
7663	15.80985693
7664	15.80925706
7665	15.80898616
7666	15.80879905
7667	15.80846991
7668	15.80806253
7669	15.80771895
7670	15.80671671
7671	15.80632993
7672	15.80594047
7673	15.80532313
7674	15.80507617
7675	15.80488206
7676	15.80394657
7677	15.80343976
7678	15.80308188
7679	15.80270859
7680	15.80232493
7681	15.80192427
7682	15.80151309
7683	15.80113513
7684	15.80061685
7685	15.80023731
7686	15.79958227
7687	15.79909935
7688	15.79883575
7689	15.7985456
7690	15.7981343
7691	15.79780037
7692	15.7973408
7693	15.79713851
7694	15.79684741
7695	15.79643321
7696	15.79552163
7697	15.79532722
7698	15.79497049
7699	15.79448089
7700	15.79400834
7701	15.7931736
7702	15.79254738
7703	15.79200051
7704	15.79157858
7705	15.79057898
7706	15.7901688
7707	15.78982761
7708	15.78938973
7709	15.78917113
7710	15.78878099
7711	15.78821244
7712	15.78784131
7713	15.7874845
7714	15.78701275
7715	15.78665647
7716	15.78620297
7717	15.78602355
7718	15.78563562
7719	15.78531336
7720	15.78499749
7721	15.7845201
7722	15.78415207
7723	15.78401633
7724	15.78372094
7725	15.78322133
7726	15.7828076
7727	15.78236642
7728	15.78207753
7729	15.7818006
7730	15.78160687
7731	15.78086355
7732	15.78061013
7733	15.7802921
7734	15.77980921
7735	15.77938863
7736	15.77915008
7737	15.77863581
7738	15.77765053
7739	15.77704331
7740	15.7765516
7741	15.77616277
7742	15.7754151
7743	15.77461376
7744	15.7741152
7745	15.77313269
7746	15.77271474
7747	15.772372
7748	15.77193614
7749	15.77162848
7750	15.77118997
7751	15.77082544
7752	15.77038472
7753	15.77017516
7754	15.76984603
7755	15.76944595
7756	15.76925817
7757	15.76903411
7758	15.76824274
7759	15.76803422
7760	15.76774016
7761	15.76738475
7762	15.76704922
7763	15.76643339
7764	15.76563115
7765	15.76494118
7766	15.76427025
7767	15.76329785
7768	15.76291464
7769	15.76238495
7770	15.7620413
7771	15.76159793
7772	15.76143143
7773	15.76064204
7774	15.7601584
7775	15.75996243
7776	15.75946702
7777	15.75911987
7778	15.75872286
7779	15.75798198
7780	15.75760812
7781	15.75662515
7782	15.75610928
7783	15.75560282
7784	15.75459258
7785	15.7540492
7786	15.75344229
7787	15.75323052
7788	15.75269358
7789	15.75207866
7790	15.75168465
7791	15.75116582
7792	15.7509771
7793	15.75034095
7794	15.74940451
7795	15.74902787
7796	15.74853112
7797	15.74804654
7798	15.74726779
7799	15.74694263
7800	15.74650334
7801	15.74589764
7802	15.74557881
7803	15.74455351
7804	15.74412641
7805	15.74359657
7806	15.74306962
7807	15.74260912
7808	15.74212808
7809	15.74179423
7810	15.74147102
7811	15.74132822
7812	15.74087646
7813	15.74068775
7814	15.74037647
7815	15.74000036
7816	15.73965761
7817	15.73925381
7818	15.73849174
7819	15.73792555
7820	15.73741899
7821	15.73688909
7822	15.73618836
7823	15.73592795
7824	15.7354296
7825	15.73503215
7826	15.73476011
7827	15.73462968
7828	15.73425551
7829	15.73382581
7830	15.73352717
7831	15.73316186
7832	15.73275236
7833	15.73204602
7834	15.7314387
7835	15.73119451
7836	15.73048616
7837	15.73008902
7838	15.72973259
7839	15.72938962
7840	15.72890293
7841	15.72861052
7842	15.72831565
7843	15.72778979
7844	15.72746826
7845	15.72704849
7846	15.72666682
7847	15.72630089
7848	15.72581961
7849	15.72522164
7850	15.7245075
7851	15.72378095
7852	15.72333306
7853	15.72299671
7854	15.72241691
7855	15.72185141
7856	15.72132999
7857	15.72099795
7858	15.72067196
7859	15.72042107
7860	15.71994675
7861	15.71934883
7862	15.71890204
7863	15.71848073
7864	15.71787712
7865	15.71706088
7866	15.71626752
7867	15.71578081
7868	15.71540825
7869	15.71503202
7870	15.71450492
7871	15.71393059
7872	15.71344709
7873	15.71295166
7874	15.7126369
7875	15.71220562
7876	15.71165864
7877	15.71134893
7878	15.71081822
7879	15.71037679
7880	15.70978658
7881	15.70947545
7882	15.70888766
7883	15.70870426
7884	15.70830574
7885	15.70784816
7886	15.70715661
7887	15.70637884
7888	15.70614189
7889	15.7058026
7890	15.70543429
7891	15.70487414
7892	15.7044335
7893	15.70405788
7894	15.70357129
7895	15.70301588
7896	15.7025367
7897	15.70224139
7898	15.70176101
7899	15.70132827
7900	15.70091719
7901	15.70065252
7902	15.70036661
7903	15.70001377
7904	15.69964601
7905	15.69935089
7906	15.69874405
7907	15.69836441
7908	15.69796372
7909	15.69750598
7910	15.69727225
7911	15.69677793
7912	15.69641472
7913	15.69590054
7914	15.69527097
7915	15.69477737
7916	15.69430267
7917	15.69378501
7918	15.69342844
7919	15.69334033
7920	15.6929378
7921	15.69219739
7922	15.69187027
7923	15.69133455
7924	15.69083757
7925	15.69042261
7926	15.68935969
7927	15.68894734
7928	15.68875102
7929	15.68839069
7930	15.68745774
7931	15.68710572
7932	15.68692226
7933	15.6864445
7934	15.68621167
7935	15.68578089
7936	15.68515998
7937	15.68490031
7938	15.68473548
7939	15.68441
7940	15.68387496
7941	15.68330411
7942	15.6830454
7943	15.68252503
7944	15.68210537
7945	15.68162689
7946	15.68131487
7947	15.68045704
7948	15.68006953
7949	15.67962972
7950	15.67915041
7951	15.67875244
7952	15.67839136
7953	15.67790964
7954	15.67739318
7955	15.67724409
7956	15.67703245
7957	15.67662672
7958	15.67612476
7959	15.67565697
7960	15.67545972
7961	15.67515018
7962	15.67489184
7963	15.674639
7964	15.67433518
7965	15.67363586
7966	15.67337182
7967	15.67320983
7968	15.67284214
7969	15.67246789
7970	15.67209312
7971	15.67186574
7972	15.67148366
7973	15.6711649
7974	15.67053872
7975	15.67031293
7976	15.67020826
7977	15.6691821
7978	15.66868316
7979	15.66824585
7980	15.66793356
7981	15.66733272
7982	15.66644234
7983	15.66597054
7984	15.66547655
7985	15.66482217
7986	15.66438106
7987	15.66389708
7988	15.66355769
7989	15.66300013
7990	15.66259758
7991	15.66211086
7992	15.66175699
7993	15.66142758
7994	15.66057477
7995	15.65976035
7996	15.65930066
7997	15.65882984
7998	15.65861997
7999	15.65822182
8000	15.65731474
8001	15.65704354
8002	15.65635833
8003	15.65582923
8004	15.65521866
8005	15.65478117
8006	15.6540302
8007	15.65347152
8008	15.65330305
8009	15.6528962
8010	15.65247084
8011	15.65180096
8012	15.6513453
8013	15.65066316
8014	15.65024606
8015	15.64930462
8016	15.64901069
8017	15.64841001
8018	15.64784105
8019	15.64729028
8020	15.64681887
8021	15.64605083
8022	15.64546029
8023	15.6450193
8024	15.64434641
8025	15.64394076
8026	15.6433858
8027	15.64301326
8028	15.64259826
8029	15.64217789
8030	15.64185023
8031	15.64152186
8032	15.64130267
8033	15.6409869
8034	15.64078715
8035	15.64005209
8036	15.63917258
8037	15.63884537
8038	15.63824412
8039	15.63800019
8040	15.63787125
8041	15.63734254
8042	15.63718253
8043	15.63681491
8044	15.63641489
8045	15.63620954
8046	15.63569727
8047	15.6352059
8048	15.63487162
8049	15.63437967
8050	15.63409652
8051	15.63376745
8052	15.63314537
8053	15.63246998
8054	15.63221396
8055	15.63180602
8056	15.63155105
8057	15.63115555
8058	15.63075249
8059	15.63034621
8060	15.6299917
8061	15.62937433
8062	15.6290145
8063	15.62853613
8064	15.62796721
8065	15.62744002
8066	15.62711859
8067	15.62674547
8068	15.62613458
8069	15.62557437
8070	15.62524759
8071	15.6248914
8072	15.62437515
8073	15.62401664
8074	15.62306745
8075	15.62248747
8076	15.62193204
8077	15.62123192
8078	15.62093934
8079	15.62002358
8080	15.61925092
8081	15.61884784
8082	15.61865273
8083	15.61818615
8084	15.61781225
8085	15.61756365
8086	15.61713027
8087	15.6166462
8088	15.61628969
8089	15.61576947
8090	15.61545824
8091	15.61492016
8092	15.61440439
8093	15.61405952
8094	15.61366408
8095	15.61321519
8096	15.61294543
8097	15.61212326
8098	15.61172058
8099	15.61086628
8100	15.61001197
8101	15.60992108
8102	15.60954798
8103	15.60897812
8104	15.60860464
8105	15.60824834
8106	15.60758254
8107	15.60714943
8108	15.60689158
8109	15.60660034
8110	15.60623794
8111	15.60527513
8112	15.6047771
8113	15.60407008
8114	15.60366269
8115	15.60305791
8116	15.60242412
8117	15.60184254
8118	15.60156304
8119	15.60122346
8120	15.60052499
8121	15.60000997
8122	15.59954385
8123	15.5992932
8124	15.59889982
8125	15.59846245
8126	15.59826256
8127	15.59726694
8128	15.59679105
8129	15.59641063
8130	15.59609244
8131	15.59562598
8132	15.59536581
8133	15.59500499
8134	15.59469388
8135	15.59415536
8136	15.59381781
8137	15.59341236
8138	15.59307506
8139	15.59247992
8140	15.59206185
8141	15.59163237
8142	15.59118811
8143	15.59067893
8144	15.58963292
8145	15.58918233
8146	15.5887788
8147	15.58818878
8148	15.58791197
8149	15.58760213
8150	15.58724034
8151	15.58672422
8152	15.58629458
8153	15.58597428
8154	15.58551849
8155	15.58509307
8156	15.58460744
8157	15.58422144
8158	15.58386323
8159	15.58291381
8160	15.58204784
8161	15.58173946
8162	15.58137885
8163	15.58102596
8164	15.58068782
8165	15.58040727
8166	15.58009293
8167	15.57980207
8168	15.57926737
8169	15.57886188
8170	15.57786877
8171	15.57750934
8172	15.57713847
8173	15.57668602
8174	15.576112
8175	15.57587911
8176	15.57562294
8177	15.57527603
8178	15.57464049
8179	15.5743334
8180	15.57396677
8181	15.57344553
8182	15.57254384
8183	15.57156376
8184	15.57108294
8185	15.57077608
8186	15.57055641
8187	15.57024743
8188	15.56980231
8189	15.56952417
8190	15.56894789
8191	15.56857152
8192	15.56812789
8193	15.56770326
8194	15.56737399
8195	15.567028
8196	15.56676055
8197	15.56642328
8198	15.56606135
8199	15.56571276
8200	15.56524245
8201	15.5646842
8202	15.56412523
8203	15.56364104
8204	15.56288618
8205	15.56205852
8206	15.56162501
8207	15.56119843
8208	15.56056903
8209	15.56026172
8210	15.5597635
8211	15.55947188
8212	15.55914476
8213	15.55886666
8214	15.55791619
8215	15.55744259
8216	15.55721038
8217	15.55687027
8218	15.55648812
8219	15.55616706
8220	15.55551869
8221	15.55509892
8222	15.55470889
8223	15.55392119
8224	15.55366385
8225	15.5533944
8226	15.55311849
8227	15.55279569
8228	15.55229739
8229	15.55205214
8230	15.55171884
8231	15.55132361
8232	15.55041188
8233	15.54997516
8234	15.5497212
8235	15.54938679
8236	15.5487862
8237	15.54826644
8238	15.54780991
8239	15.54768074
8240	15.54721558
8241	15.54699614
8242	15.54633608
8243	15.54569861
8244	15.54500967
8245	15.54468622
8246	15.54442887
8247	15.54402504
8248	15.54365474
8249	15.54335544
8250	15.54299495
8251	15.54254483
8252	15.5421047
8253	15.54170997
8254	15.54137468
8255	15.54033601
8256	15.53984925
8257	15.53959199
8258	15.5388747
8259	15.53856804
8260	15.53777905
8261	15.53725343
8262	15.53683372
8263	15.53634108
8264	15.53594312
8265	15.53527098
8266	15.53498623
8267	15.53430487
8268	15.53375649
8269	15.53291114
8270	15.53236394
8271	15.53177415
8272	15.53075151
8273	15.53045957
8274	15.52977415
8275	15.5288915
8276	15.52841804
8277	15.52786566
8278	15.52751759
8279	15.52683351
8280	15.52646544
8281	15.52623943
8282	15.52593991
8283	15.52560295
8284	15.52503656
8285	15.52432001
8286	15.52387475
8287	15.52306888
8288	15.52253546
8289	15.52224849
8290	15.52198041
8291	15.52159186
8292	15.52075904
8293	15.52029785
8294	15.5197641
8295	15.5186986
8296	15.51823404
8297	15.51782821
8298	15.51748918
8299	15.51724563
8300	15.51679443
8301	15.51653695
8302	15.51624324
8303	15.51601052
8304	15.51566818
8305	15.5150082
8306	15.51453304
8307	15.51387352
8308	15.5133625
8309	15.51284519
8310	15.51254444
8311	15.51219677
8312	15.51190932
8313	15.5109836
8314	15.51056856
8315	15.50963002
8316	15.50864109
8317	15.50820225
8318	15.5075095
8319	15.50729435
8320	15.50650967
8321	15.50547318
8322	15.50520522
8323	15.50509369
8324	15.50489884
8325	15.50458876
8326	15.50403229
8327	15.50299157
8328	15.50214376
8329	15.50174794
8330	15.50150677
8331	15.50075437
8332	15.50018518
8333	15.49987852
8334	15.49942367
8335	15.49900615
8336	15.49842079
8337	15.49797937
8338	15.49781173
8339	15.49740351
8340	15.49708948
8341	15.49661887
8342	15.49637314
8343	15.49598474
8344	15.4956633
8345	15.49512693
8346	15.49476128
8347	15.49445572
8348	15.49398579
8349	15.49332479
8350	15.49237903
8351	15.49179427
8352	15.49147584
8353	15.4907289
8354	15.49039373
8355	15.4898804
8356	15.48935441
8357	15.48883508
8358	15.48805782
8359	15.48771021
8360	15.48707138
8361	15.48655334
8362	15.48629426
8363	15.48575975
8364	15.48516311
8365	15.48496937
8366	15.48426265
8367	15.48391566
8368	15.48375168
8369	15.4830866
8370	15.48275408
8371	15.48249497
8372	15.48193731
8373	15.48107582
8374	15.48078248
8375	15.48036245
8376	15.47936363
8377	15.47909785
8378	15.47869599
8379	15.47810363
8380	15.47741041
8381	15.47705895
8382	15.47658217
8383	15.4763074
8384	15.47609859
8385	15.47525442
8386	15.47491619
8387	15.47422628
8388	15.47330946
8389	15.47290919
8390	15.47253284
8391	15.47213069
8392	15.47205844
8393	15.47126946
8394	15.47101405
8395	15.47057505
8396	15.47016203
8397	15.46941909
8398	15.46900846
8399	15.46882635
8400	15.46827645
8401	15.46794037
8402	15.46752876
8403	15.46703319
8404	15.46679556
8405	15.46598994
8406	15.46566367
8407	15.46506821
8408	15.46477578
8409	15.46436593
8410	15.46399947
8411	15.46338311
8412	15.46323203
8413	15.46271945
8414	15.46241862
8415	15.46183767
8416	15.46145508
8417	15.46120169
8418	15.46087169
8419	15.46045259
8420	15.45992051
8421	15.45950857
8422	15.45902662
8423	15.45847353
8424	15.45799058
8425	15.45747033
8426	15.45707059
8427	15.45676562
8428	15.45613648
8429	15.45553151
8430	15.45520035
8431	15.45477026
8432	15.45432076
8433	15.453946
8434	15.45360125
8435	15.45320053
8436	15.45279277
8437	15.4519722
8438	15.45146075
8439	15.45111746
8440	15.45070102
8441	15.45028147
8442	15.44982763
8443	15.44931254
8444	15.44902091
8445	15.44844837
8446	15.44802133
8447	15.44761309
8448	15.44733411
8449	15.44705005
8450	15.44655367
8451	15.44616321
8452	15.44570303
8453	15.44532232
8454	15.44470115
8455	15.44449236
8456	15.44414693
8457	15.44351921
8458	15.44307351
8459	15.44270976
8460	15.44222808
8461	15.44165716
8462	15.44133638
8463	15.4403564
8464	15.43970499
8465	15.43923982
8466	15.43878009
8467	15.43840568
8468	15.43779907
8469	15.43731181
8470	15.43694027
8471	15.43660117
8472	15.43617576
8473	15.43552602
8474	15.43506561
8475	15.4341601
8476	15.43366039
8477	15.43297918
8478	15.43264757
8479	15.43236585
8480	15.43183226
8481	15.43118151
8482	15.43075568
8483	15.43049314
8484	15.42993732
8485	15.4291409
8486	15.42876362
8487	15.42830616
8488	15.42733324
8489	15.42687441
8490	15.42653705
8491	15.42597198
8492	15.42561557
8493	15.42511311
8494	15.42471414
8495	15.42368573
8496	15.42320584
8497	15.42298943
8498	15.42241974
8499	15.4221068
8500	15.42185862
8501	15.42139937
8502	15.42107648
8503	15.42062306
8504	15.42018502
8505	15.41973738
8506	15.41911821
8507	15.41870968
8508	15.41820586
8509	15.41734387
8510	15.41713448
8511	15.41697665
8512	15.4166048
8513	15.41614286
8514	15.415801
8515	15.41510463
8516	15.4147075
8517	15.4141368
8518	15.41375698
8519	15.41341191
8520	15.41282642
8521	15.412608
8522	15.4122517
8523	15.41200955
8524	15.41166112
8525	15.41134937
8526	15.41085614
8527	15.40982268
8528	15.40956033
8529	15.40910705
8530	15.40868527
8531	15.40813514
8532	15.40758902
8533	15.40729712
8534	15.40687925
8535	15.40645009
8536	15.40596881
8537	15.40556231
8538	15.40462202
8539	15.40447305
8540	15.40399113
8541	15.40290897
8542	15.40236853
8543	15.4020164
8544	15.40176254
8545	15.40102615
8546	15.40049276
8547	15.40025299
8548	15.39985418
8549	15.39896865
8550	15.39848862
8551	15.39782974
8552	15.39740242
8553	15.39692486
8554	15.39654326
8555	15.3958422
8556	15.3951321
8557	15.39480683
8558	15.39441395
8559	15.39400956
8560	15.39374434
8561	15.39326234
8562	15.39279163
8563	15.39220561
8564	15.39179401
8565	15.39132209
8566	15.39089031
8567	15.39032146
8568	15.38995936
8569	15.38930206
8570	15.38896558
8571	15.38866168
8572	15.38809672
8573	15.38764579
8574	15.38713822
8575	15.38670247
8576	15.38616142
8577	15.3858835
8578	15.3856258
8579	15.38511257
8580	15.38486978
8581	15.38460954
8582	15.3840514
8583	15.38357667
8584	15.38333886
8585	15.38291272
8586	15.38267792
8587	15.38228338
8588	15.38200835
8589	15.38151318
8590	15.38100913
8591	15.38074657
8592	15.380594
8593	15.38012829
8594	15.37981329
8595	15.3792242
8596	15.3786677
8597	15.37836698
8598	15.37785101
8599	15.37750867
8600	15.37698829
8601	15.37632173
8602	15.37593902
8603	15.37542555
8604	15.374912
8605	15.37409701
8606	15.37375979
8607	15.37315147
8608	15.37277828
8609	15.37256547
8610	15.37219779
8611	15.37177033
8612	15.37148282
8613	15.37109781
8614	15.37072544
8615	15.37027277
8616	15.36968223
8617	15.36942542
8618	15.36928099
8619	15.36909653
8620	15.36889305
8621	15.36811418
8622	15.3678941
8623	15.3676533
8624	15.36705902
8625	15.36662173
8626	15.36634282
8627	15.36587985
8628	15.3652849
8629	15.36471493
8630	15.36433326
8631	15.36402976
8632	15.36381279
8633	15.36353322
8634	15.36319666
8635	15.3629339
8636	15.36234644
8637	15.36166875
8638	15.36132093
8639	15.36093645
8640	15.36052118
8641	15.36003696
8642	15.35978453
8643	15.35932081
8644	15.35860266
8645	15.35808689
8646	15.35756532
8647	15.35713658
8648	15.35695748
8649	15.35655822
8650	15.35619421
8651	15.35558227
8652	15.35542533
8653	15.35479228
8654	15.35435841
8655	15.35404579
8656	15.35363533
8657	15.35328608
8658	15.35298893
8659	15.35275955
8660	15.35229225
8661	15.35130313
8662	15.35073889
8663	15.35032908
8664	15.3497978
8665	15.349289
8666	15.34887466
8667	15.3480869
8668	15.34767099
8669	15.34725037
8670	15.34682802
8671	15.34644174
8672	15.34612997
8673	15.34549222
8674	15.34505362
8675	15.34468864
8676	15.34435401
8677	15.34407417
8678	15.34365436
8679	15.34323983
8680	15.34269547
8681	15.34228086
8682	15.34179873
8683	15.34132199
8684	15.34089424
8685	15.34036775
8686	15.3400142
8687	15.33969529
8688	15.33894467
8689	15.3386938
8690	15.33852061
8691	15.33833355
8692	15.33789083
8693	15.33762991
8694	15.33712195
8695	15.3368886
8696	15.33627928
8697	15.33599067
8698	15.33558341
8699	15.33525598
8700	15.33491532
8701	15.33442244
8702	15.33405417
8703	15.33377218
8704	15.33331688
8705	15.33292164
8706	15.33255131
8707	15.3323108
8708	15.33187361
8709	15.33144476
8710	15.33087151
8711	15.33016477
8712	15.32968958
8713	15.32912502
8714	15.32888243
8715	15.32857456
8716	15.32827362
8717	15.32782306
8718	15.32754577
8719	15.32721201
8720	15.3270176
8721	15.32673254
8722	15.3261158
8723	15.32565385
8724	15.32510531
8725	15.32487747
8726	15.32437059
8727	15.32393883
8728	15.32330771
8729	15.32268871
8730	15.32207821
8731	15.32168506
8732	15.32114758
8733	15.32076623
8734	15.32039936
8735	15.31996531
8736	15.31949158
8737	15.31912357
8738	15.31894606
8739	15.3187593
8740	15.3179285
8741	15.31756317
8742	15.31721704
8743	15.31663717
8744	15.31625134
8745	15.31602831
8746	15.31577879
8747	15.31510411
8748	15.31463455
8749	15.31425076
8750	15.31406579
8751	15.31378256
8752	15.31348534
8753	15.31257855
8754	15.31216554
8755	15.31189525
8756	15.31173924
8757	15.311401
8758	15.31114548
8759	15.31048474
8760	15.3099393
8761	15.30948633
8762	15.30915455
8763	15.30898848
8764	15.30855737
8765	15.30816704
8766	15.30793487
8767	15.30751248
8768	15.30733807
8769	15.30704652
8770	15.30684372
8771	15.30665282
8772	15.30626291
8773	15.30561461
8774	15.3049142
8775	15.30447338
8776	15.30381918
8777	15.3033447
8778	15.30294132
8779	15.30266329
8780	15.30221747
8781	15.30157526
8782	15.30106429
8783	15.30078277
8784	15.30061031
8785	15.30020181
8786	15.2999595
8787	15.29947399
8788	15.29855494
8789	15.29838333
8790	15.29794981
8791	15.29766596
8792	15.29672576
8793	15.29644265
8794	15.29598978
8795	15.29570256
8796	15.29529478
8797	15.29508409
8798	15.29473778
8799	15.29401015
8800	15.29325317
8801	15.29280656
8802	15.29227783
8803	15.29152791
8804	15.2911485
8805	15.29074264
8806	15.29023823
8807	15.29002441
8808	15.28932322
8809	15.28852821
8810	15.28825557
8811	15.28794611
8812	15.28695737
8813	15.28651977
8814	15.28604001
8815	15.28537474
8816	15.28499848
8817	15.2846561
8818	15.28390045
8819	15.28360135
8820	15.28322641
8821	15.28253344
8822	15.28214663
8823	15.28180494
8824	15.2815142
8825	15.2811673
8826	15.28073202
8827	15.28035804
8828	15.27993002
8829	15.27943149
8830	15.27919649
8831	15.27849444
8832	15.27807359
8833	15.27774321
8834	15.27695289
8835	15.27643603
8836	15.2759641
8837	15.27562905
8838	15.27520036
8839	15.27481539
8840	15.27438823
8841	15.27358542
8842	15.27310194
8843	15.27277571
8844	15.27231865
8845	15.27189966
8846	15.27122913
8847	15.27076111
8848	15.27034546
8849	15.26997074
8850	15.26913592
8851	15.26852615
8852	15.26824383
8853	15.26797506
8854	15.26749461
8855	15.26701239
8856	15.26617041
8857	15.26584643
8858	15.26527813
8859	15.26493112
8860	15.26470642
8861	15.2638092
8862	15.26333578
8863	15.26292607
8864	15.26276712
8865	15.26240859
8866	15.26216331
8867	15.26188203
8868	15.26145802
8869	15.26124542
8870	15.26083273
8871	15.26020304
8872	15.25980281
8873	15.25957603
8874	15.25903629
8875	15.25869273
8876	15.25837225
8877	15.25797119
8878	15.25767884
8879	15.2570101
8880	15.25673221
8881	15.25652077
8882	15.25611811
8883	15.25559362
8884	15.25536435
8885	15.25515218
8886	15.25486912
8887	15.25466245
8888	15.25400466
8889	15.25321677
8890	15.25305713
8891	15.25273894
8892	15.25206376
8893	15.25156768
8894	15.25080957
8895	15.25046455
8896	15.2500932
8897	15.24966741
8898	15.24927845
8899	15.24902657
8900	15.24858799
8901	15.24821056
8902	15.24779161
8903	15.24751434
8904	15.24703115
8905	15.24636785
8906	15.24590589
8907	15.24509688
8908	15.24458151
8909	15.24416235
8910	15.24311077
8911	15.24271463
8912	15.24198813
8913	15.24138447
8914	15.24108231
8915	15.24065988
8916	15.24028481
8917	15.23982246
8918	15.23937116
8919	15.23920729
8920	15.23905782
8921	15.23839513
8922	15.23799195
8923	15.23762778
8924	15.23715492
8925	15.23672698
8926	15.23643428
8927	15.23558287
8928	15.23492532
8929	15.23409898
8930	15.23377609
8931	15.23345315
8932	15.23293206
8933	15.23246312
8934	15.2322311
8935	15.23194359
8936	15.23096354
8937	15.23068726
8938	15.23036956
8939	15.23002506
8940	15.22972682
8941	15.22906924
8942	15.22841341
8943	15.22807133
8944	15.22734283
8945	15.22650698
8946	15.22622559
8947	15.22583634
8948	15.22549545
8949	15.22514066
8950	15.2245814
8951	15.22420652
8952	15.22402219
8953	15.22386204
8954	15.22355253
8955	15.22331784
8956	15.22306211
8957	15.22260346
8958	15.22230627
8959	15.22179738
8960	15.22165303
8961	15.22129671
8962	15.22036948
8963	15.22011432
8964	15.21974072
8965	15.21958804
8966	15.21929235
8967	15.2191334
8968	15.21879823
8969	15.21856984
8970	15.21819407
8971	15.21786938
8972	15.21737573
8973	15.21693236
8974	15.21644891
8975	15.21611237
8976	15.2152107
8977	15.21471469
8978	15.21409261
8979	15.21385974
8980	15.2134806
8981	15.21308944
8982	15.21288352
8983	15.21260921
8984	15.21208374
8985	15.21177829
8986	15.21135026
8987	15.21106178
8988	15.21084318
8989	15.21063415
8990	15.21020089
8991	15.20965458
8992	15.20937289
8993	15.20901323
8994	15.20863249
8995	15.20828831
8996	15.20785624
8997	15.20747535
8998	15.20692114
8999	15.20643777
9000	15.20605143
9001	15.20577125
9002	15.20515902
9003	15.20484285
9004	15.20439343
9005	15.20366345
9006	15.20298271
9007	15.20253255
9008	15.20227763
9009	15.20211885
9010	15.20190098
9011	15.20157345
9012	15.20108978
9013	15.20094006
9014	15.20002486
9015	15.19956081
9016	15.1991968
9017	15.19893014
9018	15.19796296
9019	15.19759112
9020	15.19732766
9021	15.19695553
9022	15.1963446
9023	15.19589764
9024	15.19525329
9025	15.19472107
9026	15.19445412
9027	15.19405338
9028	15.19376474
9029	15.19341359
9030	15.1930292
9031	15.19244054
9032	15.19215562
9033	15.19152779
9034	15.19127045
9035	15.19083954
9036	15.19037319
9037	15.18999681
9038	15.1894682
9039	15.18923788
9040	15.18886788
9041	15.18841889
9042	15.18804406
9043	15.18766998
9044	15.18712748
9045	15.18702006
9046	15.18638815
9047	15.1859052
9048	15.18548365
9049	15.1847995
9050	15.1843718
9051	15.18412322
9052	15.18350626
9053	15.18293437
9054	15.18263173
9055	15.18217894
9056	15.18148071
9057	15.1811983
9058	15.18082178
9059	15.18052921
9060	15.17957991
9061	15.17916035
9062	15.17871467
9063	15.17845529
9064	15.17808322
9065	15.17782232
9066	15.17742992
9067	15.17724466
9068	15.17694725
9069	15.17643652
9070	15.17588253
9071	15.1751316
9072	15.17484947
9073	15.17446503
9074	15.17405948
9075	15.17367899
9076	15.1733736
9077	15.17295444
9078	15.17267868
9079	15.17231853
9080	15.17212646
9081	15.17149514
9082	15.17115931
9083	15.1708185
9084	15.1704333
9085	15.16992367
9086	15.16925343
9087	15.1689796
9088	15.16848477
9089	15.16800964
9090	15.16739693
9091	15.16702947
9092	15.16668371
9093	15.16629167
9094	15.1658791
9095	15.16556828
9096	15.16523017
9097	15.1648712
9098	15.16435594
9099	15.16397452
9100	15.16366845
9101	15.1634353
9102	15.16303995
9103	15.16263665
9104	15.16241416
9105	15.16214665
9106	15.16136081
9107	15.16110769
9108	15.16082768
9109	15.16045886
9110	15.16021668
9111	15.15995247
9112	15.15953741
9113	15.15922509
9114	15.15888819
9115	15.15856367
9116	15.1582834
9117	15.15782729
9118	15.15737584
9119	15.15671634
9120	15.15645802
9121	15.15614639
9122	15.1555308
9123	15.15506983
9124	15.15480509
9125	15.1541305
9126	15.15391741
9127	15.15353506
9128	15.15331977
9129	15.15299093
9130	15.15233394
9131	15.15196037
9132	15.15168758
9133	15.1511438
9134	15.1506445
9135	15.15030141
9136	15.14996749
9137	15.1496262
9138	15.1489253
9139	15.14865461
9140	15.14828476
9141	15.14787335
9142	15.14751078
9143	15.14696577
9144	15.14643704
9145	15.14608844
9146	15.14588485
9147	15.14520115
9148	15.14483356
9149	15.14440386
9150	15.14384876
9151	15.14365209
9152	15.14266622
9153	15.1423654
9154	15.14168087
9155	15.14090545
9156	15.14022357
9157	15.13979277
9158	15.13934125
9159	15.13881865
9160	15.13846123
9161	15.13792113
9162	15.13760646
9163	15.13730707
9164	15.1368689
9165	15.13661509
9166	15.13601038
9167	15.13579065
9168	15.1355648
9169	15.13520221
9170	15.13477765
9171	15.13420482
9172	15.13368807
9173	15.13334265
9174	15.13301974
9175	15.13265189
9176	15.1324553
9177	15.1319527
9178	15.13170761
9179	15.13139531
9180	15.13101116
9181	15.1305613
9182	15.13025836
9183	15.13005085
9184	15.12954644
9185	15.12882826
9186	15.12812099
9187	15.12759271
9188	15.12731989
9189	15.12701571
9190	15.12658247
9191	15.12594013
9192	15.12551094
9193	15.12497257
9194	15.12470217
9195	15.12376714
9196	15.12335204
9197	15.12297547
9198	15.12265335
9199	15.12213212
9200	15.12159727
9201	15.12132577
9202	15.12090617
9203	15.12077631
9204	15.12048615
9205	15.11973743
9206	15.11930423
9207	15.1189624
9208	15.11865949
9209	15.11833244
